,i,j,y,t,l,k,alpha,psi
23526,4705,139,1.463408803059617,1,4,7,0.967421566101701,0.6045853465832371
23527,4705,84,0.9386435404516787,2,4,4,0.967421566101701,-0.11418529432142838
23528,4705,109,-0.2540109896992875,3,4,5,0.967421566101701,0.11418529432142824
23529,4705,187,1.6690556549351658,4,4,9,0.967421566101701,1.3351777361189363
23530,4706,126,0.3664771257091064,0,2,6,0.0,0.3487556955170447
23531,4706,0,-0.20458865988993646,1,2,0,0.0,-1.335177736118937
23532,4706,65,0.0056811499499049845,2,2,3,0.0,-0.3487556955170447
23533,4706,154,0.4653011948305107,3,2,7,0.0,0.6045853465832371
23534,4706,198,2.2643040105646923,4,2,9,0.0,1.3351777361189363
23535,4707,184,1.0219047476612708,0,3,9,0.43072729929545744,1.3351777361189363
23536,4707,159,1.88320760831455,1,3,8,0.43072729929545744,0.9084578685373853
23537,4707,149,2.593135800997934,2,3,7,0.43072729929545744,0.6045853465832371
23538,4707,88,0.20563912207355606,3,3,4,0.43072729929545744,-0.11418529432142838
23539,4707,156,1.7146000283428127,4,3,7,0.43072729929545744,0.6045853465832371
23540,4708,136,1.410025152859772,0,3,6,0.43072729929545744,0.3487556955170447
23541,4708,87,0.2382586830471713,1,3,4,0.43072729929545744,-0.11418529432142838
23542,4708,87,0.5739746168881154,2,3,4,0.43072729929545744,-0.11418529432142838
23543,4708,87,0.33383080313027336,3,3,4,0.43072729929545744,-0.11418529432142838
23544,4708,141,0.47661924117956556,4,3,7,0.43072729929545744,0.6045853465832371
23545,4709,124,2.042438314946386,0,3,6,0.43072729929545744,0.3487556955170447
23546,4709,103,1.1340240714037872,1,3,5,0.43072729929545744,0.11418529432142824
23547,4709,103,1.3559860148127405,2,3,5,0.43072729929545744,0.11418529432142824
23548,4709,103,1.4715501292510065,3,3,5,0.43072729929545744,0.11418529432142824
23549,4709,103,0.17169336548352887,4,3,5,0.43072729929545744,0.11418529432142824
23550,4710,76,1.64475559895834,0,4,3,0.967421566101701,-0.3487556955170447
23551,4710,76,2.7443400377927984,1,4,3,0.967421566101701,-0.3487556955170447
23552,4710,76,1.3160813960836935,2,4,3,0.967421566101701,-0.3487556955170447
23553,4710,22,0.7845486322770254,3,4,1,0.967421566101701,-0.9084578685373851
23554,4710,179,1.0770281692159003,4,4,9,0.967421566101701,1.3351777361189363
23555,4711,71,-2.081615543630007,0,2,3,0.0,-0.3487556955170447
23556,4711,71,-0.671707908266032,1,2,3,0.0,-0.3487556955170447
23557,4711,163,-0.3678983654406144,2,2,8,0.0,0.9084578685373853
23558,4711,38,-1.6496462943740537,3,2,1,0.0,-0.9084578685373851
23559,4711,27,-0.6350684498151027,4,2,1,0.0,-0.9084578685373851
23560,4712,195,3.642529650831456,0,4,9,0.967421566101701,1.3351777361189363
23561,4712,195,3.3463563006452812,1,4,9,0.967421566101701,1.3351777361189363
23562,4712,195,2.321212044513252,2,4,9,0.967421566101701,1.3351777361189363
23563,4712,198,1.6840925440796362,3,4,9,0.967421566101701,1.3351777361189363
23564,4712,198,2.0310240301908205,4,4,9,0.967421566101701,1.3351777361189363
23565,4713,10,-2.167699630601695,0,0,0,-0.967421566101701,-1.335177736118937
23566,4713,35,-2.4251910609209957,1,0,1,-0.967421566101701,-0.9084578685373851
23567,4713,38,-2.7541414164966387,2,0,1,-0.967421566101701,-0.9084578685373851
23568,4713,61,-1.728520064114553,3,0,3,-0.967421566101701,-0.3487556955170447
23569,4713,87,-1.9355551737415073,4,0,4,-0.967421566101701,-0.11418529432142838
23570,4714,157,1.3711205168886866,0,4,7,0.967421566101701,0.6045853465832371
23571,4714,113,0.09135963964140814,1,4,5,0.967421566101701,0.11418529432142824
23572,4714,113,3.142974598083649,2,4,5,0.967421566101701,0.11418529432142824
23573,4714,113,1.891501320300872,3,4,5,0.967421566101701,0.11418529432142824
23574,4714,113,0.5033880390309315,4,4,5,0.967421566101701,0.11418529432142824
23575,4715,30,0.5908440410837498,0,4,1,0.967421566101701,-0.9084578685373851
23576,4715,30,0.41470623377676935,1,4,1,0.967421566101701,-0.9084578685373851
23577,4715,107,0.5455652075979603,2,4,5,0.967421566101701,0.11418529432142824
23578,4715,139,2.04415111986236,3,4,7,0.967421566101701,0.6045853465832371
23579,4715,139,2.972238615697184,4,4,7,0.967421566101701,0.6045853465832371
23580,4716,55,-0.26457184363258013,0,0,2,-0.967421566101701,-0.6045853465832371
23581,4716,77,-1.5316206059423123,1,0,3,-0.967421566101701,-0.3487556955170447
23582,4716,36,-2.281771494540824,2,0,1,-0.967421566101701,-0.9084578685373851
23583,4716,36,-1.8149146350186571,3,0,1,-0.967421566101701,-0.9084578685373851
23584,4716,78,-0.8553204859726182,4,0,3,-0.967421566101701,-0.3487556955170447
23585,4717,39,0.13117951850493037,0,2,1,0.0,-0.9084578685373851
23586,4717,39,-0.09505474023124394,1,2,1,0.0,-0.9084578685373851
23587,4717,39,-0.14013877523586105,2,2,1,0.0,-0.9084578685373851
23588,4717,39,-1.1485270521283886,3,2,1,0.0,-0.9084578685373851
23589,4717,16,-1.4550453920243842,4,2,0,0.0,-1.335177736118937
23590,4718,131,-1.6771797407909952,0,2,6,0.0,0.3487556955170447
23591,4718,99,-0.10566689009019734,1,2,5,0.0,0.11418529432142824
23592,4718,108,0.12608848637447684,2,2,5,0.0,0.11418529432142824
23593,4718,108,1.5652947130000054,3,2,5,0.0,0.11418529432142824
23594,4718,70,0.192430210807851,4,2,3,0.0,-0.3487556955170447
23595,4719,31,-1.6774724239377694,0,0,1,-0.967421566101701,-0.9084578685373851
23596,4719,48,-0.4388150092026617,1,0,2,-0.967421566101701,-0.6045853465832371
23597,4719,48,-0.9739757338254692,2,0,2,-0.967421566101701,-0.6045853465832371
23598,4719,48,-0.008004351817565425,3,0,2,-0.967421566101701,-0.6045853465832371
23599,4719,56,-0.7296411557254273,4,0,2,-0.967421566101701,-0.6045853465832371
23600,4720,11,-0.4607856440948236,0,4,0,0.967421566101701,-1.335177736118937
23601,4720,11,-1.7125607627955612,1,4,0,0.967421566101701,-1.335177736118937
23602,4720,135,1.39342883127536,2,4,6,0.967421566101701,0.3487556955170447
23603,4720,135,1.6636569651314175,3,4,6,0.967421566101701,0.3487556955170447
23604,4720,0,-0.2594578989517641,4,4,0,0.967421566101701,-1.335177736118937
23605,4721,181,3.0545291281403775,0,3,9,0.43072729929545744,1.3351777361189363
23606,4721,181,0.5279970385230801,1,3,9,0.43072729929545744,1.3351777361189363
23607,4721,181,1.3363610526831247,2,3,9,0.43072729929545744,1.3351777361189363
23608,4721,173,1.5565390219409538,3,3,8,0.43072729929545744,0.9084578685373853
23609,4721,163,1.2430784158424142,4,3,8,0.43072729929545744,0.9084578685373853
23610,4722,158,1.6639499347026643,0,4,7,0.967421566101701,0.6045853465832371
23611,4722,150,-0.06502535185227787,1,4,7,0.967421566101701,0.6045853465832371
23612,4722,150,2.5305175617303615,2,4,7,0.967421566101701,0.6045853465832371
23613,4722,150,3.500423586128488,3,4,7,0.967421566101701,0.6045853465832371
23614,4722,150,1.7608339999010862,4,4,7,0.967421566101701,0.6045853465832371
23615,4723,151,2.319695702864233,0,3,7,0.43072729929545744,0.6045853465832371
23616,4723,166,0.7709375669457997,1,3,8,0.43072729929545744,0.9084578685373853
23617,4723,147,2.1114977556299466,2,3,7,0.43072729929545744,0.6045853465832371
23618,4723,147,1.0058457132324148,3,3,7,0.43072729929545744,0.6045853465832371
23619,4723,161,1.599416208076502,4,3,8,0.43072729929545744,0.9084578685373853
23620,4724,38,0.22812315590330762,0,3,1,0.43072729929545744,-0.9084578685373851
23621,4724,38,0.4378026629560973,1,3,1,0.43072729929545744,-0.9084578685373851
23622,4724,126,3.1641878761501747,2,3,6,0.43072729929545744,0.3487556955170447
23623,4724,126,-0.13661409561236437,3,3,6,0.43072729929545744,0.3487556955170447
23624,4724,151,1.6695486989943369,4,3,7,0.43072729929545744,0.6045853465832371
23625,4725,174,1.4017540006696227,0,4,8,0.967421566101701,0.9084578685373853
23626,4725,174,3.5754813364799265,1,4,8,0.967421566101701,0.9084578685373853
23627,4725,189,3.410408804200243,2,4,9,0.967421566101701,1.3351777361189363
23628,4725,189,0.6012347650186027,3,4,9,0.967421566101701,1.3351777361189363
23629,4725,144,3.525956922639312,4,4,7,0.967421566101701,0.6045853465832371
23630,4726,153,2.1937939940677014,0,4,7,0.967421566101701,0.6045853465832371
23631,4726,173,1.8964034359284176,1,4,8,0.967421566101701,0.9084578685373853
23632,4726,173,1.595776900279272,2,4,8,0.967421566101701,0.9084578685373853
23633,4726,150,2.7556554606253174,3,4,7,0.967421566101701,0.6045853465832371
23634,4726,150,1.2937077928501208,4,4,7,0.967421566101701,0.6045853465832371
23635,4727,122,0.17364494199458347,0,3,6,0.43072729929545744,0.3487556955170447
23636,4727,122,0.5752537882652837,1,3,6,0.43072729929545744,0.3487556955170447
23637,4727,73,-0.5112244286392561,2,3,3,0.43072729929545744,-0.3487556955170447
23638,4727,73,0.8665183979469809,3,3,3,0.43072729929545744,-0.3487556955170447
23639,4727,96,1.8147314334405054,4,3,4,0.43072729929545744,-0.11418529432142838
23640,4728,71,-0.47397345076883124,0,2,3,0.0,-0.3487556955170447
23641,4728,109,-0.9438764022364833,1,2,5,0.0,0.11418529432142824
23642,4728,148,-0.5604770507415104,2,2,7,0.0,0.6045853465832371
23643,4728,147,1.1610678543724466,3,2,7,0.0,0.6045853465832371
23644,4728,164,-0.479986151406404,4,2,8,0.0,0.9084578685373853
23645,4729,4,-1.998264286164806,0,0,0,-0.967421566101701,-1.335177736118937
23646,4729,4,-1.0309609545354605,1,0,0,-0.967421566101701,-1.335177736118937
23647,4729,4,-1.6086564485848018,2,0,0,-0.967421566101701,-1.335177736118937
23648,4729,4,-3.132814236601162,3,0,0,-0.967421566101701,-1.335177736118937
23649,4729,4,-2.1813468724613343,4,0,0,-0.967421566101701,-1.335177736118937
23650,4730,80,2.4685005421839956,0,2,4,0.0,-0.11418529432142838
23651,4730,181,0.7623967016555144,1,2,9,0.0,1.3351777361189363
23652,4730,96,0.5261096739103859,2,2,4,0.0,-0.11418529432142838
23653,4730,144,2.965713025209114,3,2,7,0.0,0.6045853465832371
23654,4730,144,0.7362554748769466,4,2,7,0.0,0.6045853465832371
23655,4731,71,-1.459994278733555,0,1,3,-0.43072729929545756,-0.3487556955170447
23656,4731,71,0.516003993230216,1,1,3,-0.43072729929545756,-0.3487556955170447
23657,4731,71,-1.2373839352592255,2,1,3,-0.43072729929545756,-0.3487556955170447
23658,4731,71,-2.218027579328627,3,1,3,-0.43072729929545756,-0.3487556955170447
23659,4731,71,-0.42640147962451064,4,1,3,-0.43072729929545756,-0.3487556955170447
23660,4732,4,-0.8359745114895956,0,0,0,-0.967421566101701,-1.335177736118937
23661,4732,4,-1.3397597422973302,1,0,0,-0.967421566101701,-1.335177736118937
23662,4732,39,-1.1660305808409963,2,0,1,-0.967421566101701,-0.9084578685373851
23663,4732,39,-2.197382122113124,3,0,1,-0.967421566101701,-0.9084578685373851
23664,4732,19,-2.2988472573195957,4,0,0,-0.967421566101701,-1.335177736118937
23665,4733,160,0.26725715868914457,0,4,8,0.967421566101701,0.9084578685373853
23666,4733,160,0.126834135146491,1,4,8,0.967421566101701,0.9084578685373853
23667,4733,84,0.5900514324447815,2,4,4,0.967421566101701,-0.11418529432142838
23668,4733,84,-1.8832935363932195,3,4,4,0.967421566101701,-0.11418529432142838
23669,4733,140,0.5655920982789502,4,4,7,0.967421566101701,0.6045853465832371
23670,4734,34,-3.3909161906556258,0,0,1,-0.967421566101701,-0.9084578685373851
23671,4734,48,-0.2532885884771767,1,0,2,-0.967421566101701,-0.6045853465832371
23672,4734,48,0.6291475848891794,2,0,2,-0.967421566101701,-0.6045853465832371
23673,4734,48,-2.3745915828176036,3,0,2,-0.967421566101701,-0.6045853465832371
23674,4734,7,-2.2680334587784676,4,0,0,-0.967421566101701,-1.335177736118937
23675,4735,12,0.051025382268641506,0,1,0,-0.43072729929545756,-1.335177736118937
23676,4735,12,-2.558515104789291,1,1,0,-0.43072729929545756,-1.335177736118937
23677,4735,0,-0.9820081595054452,2,1,0,-0.43072729929545756,-1.335177736118937
23678,4735,0,-4.114824785411283,3,1,0,-0.43072729929545756,-1.335177736118937
23679,4735,33,-0.9218842698131644,4,1,1,-0.43072729929545756,-0.9084578685373851
23680,4736,112,-1.8594650658401577,0,1,5,-0.43072729929545756,0.11418529432142824
23681,4736,102,0.3415812025770737,1,1,5,-0.43072729929545756,0.11418529432142824
23682,4736,102,-0.8511722242809409,2,1,5,-0.43072729929545756,0.11418529432142824
23683,4736,77,-0.21714913658586055,3,1,3,-0.43072729929545756,-0.3487556955170447
23684,4736,77,-1.7499501367926595,4,1,3,-0.43072729929545756,-0.3487556955170447
23685,4737,41,-1.4664661998209372,0,0,2,-0.967421566101701,-0.6045853465832371
23686,4737,0,-4.609851859675032,1,0,0,-0.967421566101701,-1.335177736118937
23687,4737,28,-0.9927504073302944,2,0,1,-0.967421566101701,-0.9084578685373851
23688,4737,53,-1.6997858600116464,3,0,2,-0.967421566101701,-0.6045853465832371
23689,4737,23,-1.4395457664295632,4,0,1,-0.967421566101701,-0.9084578685373851
23690,4738,184,1.975456371949785,0,4,9,0.967421566101701,1.3351777361189363
23691,4738,189,2.6334947409477913,1,4,9,0.967421566101701,1.3351777361189363
23692,4738,189,3.056401159472689,2,4,9,0.967421566101701,1.3351777361189363
23693,4738,106,1.2630848154837975,3,4,5,0.967421566101701,0.11418529432142824
23694,4738,102,0.8845735790322541,4,4,5,0.967421566101701,0.11418529432142824
23695,4739,21,-2.603893084933181,0,0,1,-0.967421566101701,-0.9084578685373851
23696,4739,16,-1.2771791855290748,1,0,0,-0.967421566101701,-1.335177736118937
23697,4739,16,-1.8223319030947596,2,0,0,-0.967421566101701,-1.335177736118937
23698,4739,16,-1.7486785946833057,3,0,0,-0.967421566101701,-1.335177736118937
23699,4739,16,-2.409123963011592,4,0,0,-0.967421566101701,-1.335177736118937
23700,4740,123,0.4124461441991425,0,4,6,0.967421566101701,0.3487556955170447
23701,4740,185,4.243981523688519,1,4,9,0.967421566101701,1.3351777361189363
23702,4740,170,0.5942680652954038,2,4,8,0.967421566101701,0.9084578685373853
23703,4740,170,1.918298842989246,3,4,8,0.967421566101701,0.9084578685373853
23704,4740,193,3.0441873935883237,4,4,9,0.967421566101701,1.3351777361189363
23705,4741,195,1.8928098041977428,0,4,9,0.967421566101701,1.3351777361189363
23706,4741,198,2.8185550936908785,1,4,9,0.967421566101701,1.3351777361189363
23707,4741,182,2.9744363375406486,2,4,9,0.967421566101701,1.3351777361189363
23708,4741,143,1.7662847763025766,3,4,7,0.967421566101701,0.6045853465832371
23709,4741,143,1.4687658710009943,4,4,7,0.967421566101701,0.6045853465832371
23710,4742,17,1.7508831170708332,0,3,0,0.43072729929545744,-1.335177736118937
23711,4742,17,-1.3263829703436238,1,3,0,0.43072729929545744,-1.335177736118937
23712,4742,17,-0.7296760976289851,2,3,0,0.43072729929545744,-1.335177736118937
23713,4742,14,-1.5190737694510017,3,3,0,0.43072729929545744,-1.335177736118937
23714,4742,115,0.0364674097615868,4,3,5,0.43072729929545744,0.11418529432142824
23715,4743,132,0.6318553090967339,0,1,6,-0.43072729929545756,0.3487556955170447
23716,4743,132,0.6540117579556557,1,1,6,-0.43072729929545756,0.3487556955170447
23717,4743,171,-0.24245982651320946,2,1,8,-0.43072729929545756,0.9084578685373853
23718,4743,52,-0.3901598144690014,3,1,2,-0.43072729929545756,-0.6045853465832371
23719,4743,9,-1.1993449499209594,4,1,0,-0.43072729929545756,-1.335177736118937
23720,4744,198,0.3491778726452317,0,1,9,-0.43072729929545756,1.3351777361189363
23721,4744,198,-0.3593291184449341,1,1,9,-0.43072729929545756,1.3351777361189363
23722,4744,198,1.531086039408675,2,1,9,-0.43072729929545756,1.3351777361189363
23723,4744,198,0.9292478808471243,3,1,9,-0.43072729929545756,1.3351777361189363
23724,4744,189,0.7725741100526291,4,1,9,-0.43072729929545756,1.3351777361189363
23725,4745,158,1.1573183340006326,0,4,7,0.967421566101701,0.6045853465832371
23726,4745,128,1.6409725292920627,1,4,6,0.967421566101701,0.3487556955170447
23727,4745,184,3.551536512160995,2,4,9,0.967421566101701,1.3351777361189363
23728,4745,163,2.452221220702549,3,4,8,0.967421566101701,0.9084578685373853
23729,4745,163,2.5963013383580407,4,4,8,0.967421566101701,0.9084578685373853
23730,4746,15,-0.6375555123137863,0,2,0,0.0,-1.335177736118937
23731,4746,15,-1.014450690188285,1,2,0,0.0,-1.335177736118937
23732,4746,25,-1.2556584921514413,2,2,1,0.0,-0.9084578685373851
23733,4746,23,0.21203299201901327,3,2,1,0.0,-0.9084578685373851
23734,4746,23,-1.0659165033966054,4,2,1,0.0,-0.9084578685373851
23735,4747,176,1.6421279006964469,0,4,8,0.967421566101701,0.9084578685373853
23736,4747,171,2.0680422226853956,1,4,8,0.967421566101701,0.9084578685373853
23737,4747,162,3.1144724651334643,2,4,8,0.967421566101701,0.9084578685373853
23738,4747,196,1.6946894226234803,3,4,9,0.967421566101701,1.3351777361189363
23739,4747,196,3.421537201915191,4,4,9,0.967421566101701,1.3351777361189363
23740,4748,129,0.4082032279593529,0,3,6,0.43072729929545744,0.3487556955170447
23741,4748,175,3.181249156190721,1,3,8,0.43072729929545744,0.9084578685373853
23742,4748,144,0.24976916888186562,2,3,7,0.43072729929545744,0.6045853465832371
23743,4748,144,0.6180804681553944,3,3,7,0.43072729929545744,0.6045853465832371
23744,4748,144,0.5749997319846964,4,3,7,0.43072729929545744,0.6045853465832371
23745,4749,115,0.6522000166869014,0,4,5,0.967421566101701,0.11418529432142824
23746,4749,115,0.6622698993098995,1,4,5,0.967421566101701,0.11418529432142824
23747,4749,115,-0.4404100927833874,2,4,5,0.967421566101701,0.11418529432142824
23748,4749,137,1.7091254357088028,3,4,6,0.967421566101701,0.3487556955170447
23749,4749,183,1.6166330552424055,4,4,9,0.967421566101701,1.3351777361189363
23750,4750,157,0.6265542503593909,0,4,7,0.967421566101701,0.6045853465832371
23751,4750,157,-0.4943744007311408,1,4,7,0.967421566101701,0.6045853465832371
23752,4750,155,2.5910249221731196,2,4,7,0.967421566101701,0.6045853465832371
23753,4750,158,1.9766681743153458,3,4,7,0.967421566101701,0.6045853465832371
23754,4750,35,-0.5250363259469966,4,4,1,0.967421566101701,-0.9084578685373851
23755,4751,159,2.0690411435634517,0,4,8,0.967421566101701,0.9084578685373853
23756,4751,159,1.253813847017759,1,4,8,0.967421566101701,0.9084578685373853
23757,4751,155,0.46396806760560616,2,4,7,0.967421566101701,0.6045853465832371
23758,4751,116,0.30315084616774124,3,4,5,0.967421566101701,0.11418529432142824
23759,4751,116,1.1724470044583422,4,4,5,0.967421566101701,0.11418529432142824
23760,4752,124,0.5001171864036695,0,3,6,0.43072729929545744,0.3487556955170447
23761,4752,124,1.3846905048042815,1,3,6,0.43072729929545744,0.3487556955170447
23762,4752,124,0.3432164151242269,2,3,6,0.43072729929545744,0.3487556955170447
23763,4752,182,0.5968060413658673,3,3,9,0.43072729929545744,1.3351777361189363
23764,4752,183,3.120984686273075,4,3,9,0.43072729929545744,1.3351777361189363
23765,4753,90,-0.126833555352731,0,0,4,-0.967421566101701,-0.11418529432142838
23766,4753,79,-0.056460269146553,1,0,4,-0.967421566101701,-0.11418529432142838
23767,4753,10,-3.2916501137297347,2,0,0,-0.967421566101701,-1.335177736118937
23768,4753,10,-1.248231550879403,3,0,0,-0.967421566101701,-1.335177736118937
23769,4753,6,-3.245465342081877,4,0,0,-0.967421566101701,-1.335177736118937
23770,4754,112,-1.2942224063005938,0,0,5,-0.967421566101701,0.11418529432142824
23771,4754,112,0.19246988493030392,1,0,5,-0.967421566101701,0.11418529432142824
23772,4754,112,-0.2323990288179647,2,0,5,-0.967421566101701,0.11418529432142824
23773,4754,112,0.6384484670531185,3,0,5,-0.967421566101701,0.11418529432142824
23774,4754,75,-0.6317063861613823,4,0,3,-0.967421566101701,-0.3487556955170447
23775,4755,110,-0.3675472171484484,0,4,5,0.967421566101701,0.11418529432142824
23776,4755,140,0.4079247848396541,1,4,7,0.967421566101701,0.6045853465832371
23777,4755,44,0.9420387286117794,2,4,2,0.967421566101701,-0.6045853465832371
23778,4755,44,0.6848237603844372,3,4,2,0.967421566101701,-0.6045853465832371
23779,4755,166,1.482432362741261,4,4,8,0.967421566101701,0.9084578685373853
23780,4756,185,0.09139962280285907,0,4,9,0.967421566101701,1.3351777361189363
23781,4756,185,2.7964164794928155,1,4,9,0.967421566101701,1.3351777361189363
23782,4756,185,1.7597536299536038,2,4,9,0.967421566101701,1.3351777361189363
23783,4756,185,3.139336366232438,3,4,9,0.967421566101701,1.3351777361189363
23784,4756,185,2.0827319213569364,4,4,9,0.967421566101701,1.3351777361189363
23785,4757,36,-1.5298718645118057,0,0,1,-0.967421566101701,-0.9084578685373851
23786,4757,36,-1.8266278473330022,1,0,1,-0.967421566101701,-0.9084578685373851
23787,4757,144,0.027340801478754007,2,0,7,-0.967421566101701,0.6045853465832371
23788,4757,123,-0.3078361312716763,3,0,6,-0.967421566101701,0.3487556955170447
23789,4757,123,0.44565599258818756,4,0,6,-0.967421566101701,0.3487556955170447
23790,4758,167,1.7668438824366275,0,3,8,0.43072729929545744,0.9084578685373853
23791,4758,167,-0.06455359133781746,1,3,8,0.43072729929545744,0.9084578685373853
23792,4758,167,2.762864606133833,2,3,8,0.43072729929545744,0.9084578685373853
23793,4758,81,1.2133082575115037,3,3,4,0.43072729929545744,-0.11418529432142838
23794,4758,81,-1.7390640102624346,4,3,4,0.43072729929545744,-0.11418529432142838
23795,4759,105,0.7068943072465456,0,3,5,0.43072729929545744,0.11418529432142824
23796,4759,105,1.0539022613126678,1,3,5,0.43072729929545744,0.11418529432142824
23797,4759,105,1.830842072831951,2,3,5,0.43072729929545744,0.11418529432142824
23798,4759,96,0.5614044904228037,3,3,4,0.43072729929545744,-0.11418529432142838
23799,4759,96,3.164692705947896,4,3,4,0.43072729929545744,-0.11418529432142838
23800,4760,108,-1.146953906164196,0,2,5,0.0,0.11418529432142824
23801,4760,108,-0.9703210498727265,1,2,5,0.0,0.11418529432142824
23802,4760,58,0.4477813056056732,2,2,2,0.0,-0.6045853465832371
23803,4760,87,-1.2415939389900692,3,2,4,0.0,-0.11418529432142838
23804,4760,48,-2.379329881314746,4,2,2,0.0,-0.6045853465832371
23805,4761,86,0.7325423430967913,0,4,4,0.967421566101701,-0.11418529432142838
23806,4761,134,1.9955985975763166,1,4,6,0.967421566101701,0.3487556955170447
23807,4761,183,1.0530086639737417,2,4,9,0.967421566101701,1.3351777361189363
23808,4761,183,1.9315802335791212,3,4,9,0.967421566101701,1.3351777361189363
23809,4761,184,0.6443429536462071,4,4,9,0.967421566101701,1.3351777361189363
23810,4762,15,-2.2045872790357026,0,0,0,-0.967421566101701,-1.335177736118937
23811,4762,15,-2.1213560961449653,1,0,0,-0.967421566101701,-1.335177736118937
23812,4762,2,-2.7727320720334854,2,0,0,-0.967421566101701,-1.335177736118937
23813,4762,2,-1.1159152620624788,3,0,0,-0.967421566101701,-1.335177736118937
23814,4762,11,-0.01725507599472431,4,0,0,-0.967421566101701,-1.335177736118937
23815,4763,43,-3.23073169700201,0,0,2,-0.967421566101701,-0.6045853465832371
23816,4763,19,-2.65236761447338,1,0,0,-0.967421566101701,-1.335177736118937
23817,4763,19,-2.4936241207094203,2,0,0,-0.967421566101701,-1.335177736118937
23818,4763,50,-2.8162609548857187,3,0,2,-0.967421566101701,-0.6045853465832371
23819,4763,50,-0.8171840888284081,4,0,2,-0.967421566101701,-0.6045853465832371
23820,4764,140,0.9091456110618074,0,4,7,0.967421566101701,0.6045853465832371
23821,4764,119,1.07741052315608,1,4,6,0.967421566101701,0.3487556955170447
23822,4764,119,2.4921704265999436,2,4,6,0.967421566101701,0.3487556955170447
23823,4764,119,-0.633592392975457,3,4,6,0.967421566101701,0.3487556955170447
23824,4764,124,1.8323274529631064,4,4,6,0.967421566101701,0.3487556955170447
23825,4765,85,0.23783991456324927,0,1,4,-0.43072729929545756,-0.11418529432142838
23826,4765,86,-1.3686583859950296,1,1,4,-0.43072729929545756,-0.11418529432142838
23827,4765,196,2.456782545144401,2,1,9,-0.43072729929545756,1.3351777361189363
23828,4765,161,0.5729431048757292,3,1,8,-0.43072729929545756,0.9084578685373853
23829,4765,161,0.28545743197659856,4,1,8,-0.43072729929545756,0.9084578685373853
23830,4766,69,1.5353935486876888,0,2,3,0.0,-0.3487556955170447
23831,4766,69,-1.3669510116718244,1,2,3,0.0,-0.3487556955170447
23832,4766,112,0.0659887260473444,2,2,5,0.0,0.11418529432142824
23833,4766,112,1.1435194398624788,3,2,5,0.0,0.11418529432142824
23834,4766,112,0.44113382475639384,4,2,5,0.0,0.11418529432142824
23835,4767,163,1.602197363069946,0,2,8,0.0,0.9084578685373853
23836,4767,163,1.1523813788606156,1,2,8,0.0,0.9084578685373853
23837,4767,131,0.8587778760467513,2,2,6,0.0,0.3487556955170447
23838,4767,145,1.155813956458899,3,2,7,0.0,0.6045853465832371
23839,4767,137,1.1035354511352025,4,2,6,0.0,0.3487556955170447
23840,4768,91,-2.544430604391139,0,0,4,-0.967421566101701,-0.11418529432142838
23841,4768,1,-2.6714207015725515,1,0,0,-0.967421566101701,-1.335177736118937
23842,4768,1,-0.3496759208182436,2,0,0,-0.967421566101701,-1.335177736118937
23843,4768,1,-2.106908613912048,3,0,0,-0.967421566101701,-1.335177736118937
23844,4768,1,-1.056784437895484,4,0,0,-0.967421566101701,-1.335177736118937
23845,4769,149,2.2937053581342104,0,4,7,0.967421566101701,0.6045853465832371
23846,4769,149,1.3443513913846947,1,4,7,0.967421566101701,0.6045853465832371
23847,4769,149,2.206346260813317,2,4,7,0.967421566101701,0.6045853465832371
23848,4769,184,2.7680781069899587,3,4,9,0.967421566101701,1.3351777361189363
23849,4769,184,2.054164381911381,4,4,9,0.967421566101701,1.3351777361189363
23850,4770,157,0.23427118022595605,0,3,7,0.43072729929545744,0.6045853465832371
23851,4770,157,0.6379186854330179,1,3,7,0.43072729929545744,0.6045853465832371
23852,4770,157,1.9844158698674381,2,3,7,0.43072729929545744,0.6045853465832371
23853,4770,157,1.5106078220441612,3,3,7,0.43072729929545744,0.6045853465832371
23854,4770,185,1.1459605724231547,4,3,9,0.43072729929545744,1.3351777361189363
23855,4771,8,-2.5892964366602316,0,0,0,-0.967421566101701,-1.335177736118937
23856,4771,8,-2.83369392335424,1,0,0,-0.967421566101701,-1.335177736118937
23857,4771,7,-2.1377360512114567,2,0,0,-0.967421566101701,-1.335177736118937
23858,4771,46,0.30311816137176484,3,0,2,-0.967421566101701,-0.6045853465832371
23859,4771,46,-1.8616155139880064,4,0,2,-0.967421566101701,-0.6045853465832371
23860,4772,61,0.4107479790412259,0,3,3,0.43072729929545744,-0.3487556955170447
23861,4772,61,0.8250032086417163,1,3,3,0.43072729929545744,-0.3487556955170447
23862,4772,61,-0.6491416739026694,2,3,3,0.43072729929545744,-0.3487556955170447
23863,4772,30,-1.1346570505944018,3,3,1,0.43072729929545744,-0.9084578685373851
23864,4772,30,0.2854916636185519,4,3,1,0.43072729929545744,-0.9084578685373851
23865,4773,133,2.096631173839651,0,4,6,0.967421566101701,0.3487556955170447
23866,4773,133,1.7665331419605912,1,4,6,0.967421566101701,0.3487556955170447
23867,4773,147,1.3995986978080843,2,4,7,0.967421566101701,0.6045853465832371
23868,4773,147,1.2046333104331421,3,4,7,0.967421566101701,0.6045853465832371
23869,4773,151,2.484898407979204,4,4,7,0.967421566101701,0.6045853465832371
23870,4774,13,-1.9719215006521442,0,0,0,-0.967421566101701,-1.335177736118937
